title,authors,id,source,date,url,abstract
Housing temperature influences exercise training adaptations in mice,"Steffen H. Raun, Carlos Henriquez-Olguín, Iuliia Karavaeva, Mona Ali, Lisbeth L. V. Møller, Witold K...",PMC7096511,PMC,2020-03-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7096511/,"This study investigated how housing temperature affects exercise training adaptations in mice. Thermoneutral housing reduced exercise-induced improvements in insulin action, energy expenditure, and body composition, indicating training adaptations are temperature-dependent."
Synergistic Role of Aerobic Exercise and Vitamin C in Reducing Hypertension and Restoring Redox–Inflammatory Balance,"Sheraz Ahmad, Khalid Abdul Majeed, Saima Masood, Muhammad Shahbaz Yousaf, Muhammad Bilal Akram, Abdu...",PMC12787866,Nutrients,2026-01-02,https://doi.org/10.3390/nu18010153,Aerobic exercise and vitamin C were studied for their effects on hypertension in rats. Combined intervention most effectively lowered blood pressure and improved hypertension-related changes.
Lower vascular conductance responses to handgrip exercise are improved following acute antioxidant supplementation in young individuals with post‐traumatic stress disorder,"Jennifer B. Weggen, Ashley M. Darling, Aaron S. Autler, Austin C. Hogwood, Kevin P. Decker, Jacob Ri...",PMC11140166,PMC,2024-05-06,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11140166/,This study examined vascular responses to handgrip exercise in young individuals with PTSD. Antioxidant supplementation improved vascular conductance during exercise in the PTSD group.
Nordic Walking Training Causes a Decrease in Blood Cholesterol in Elderly Women Supplemented with Vitamin D,"Krzysztof Prusik, Jakub Kortas, Katarzyna Prusik, Jan Mieszkowski, Joanna Jaworska, Wojciech Skrobot...",PMC5826219,Frontiers in Endocrinology,2018-02-20,https://doi.org/10.3389/fendo.2018.00042,"Nordic Walking training combined with vitamin D supplementation was studied in elderly women. This intervention significantly decreased total cholesterol, LDL-C, and triglycerides."
"Haptoglobin Phenotype, Preeclampsia Risk and the Efficacy of Vitamin C and E Supplementation to Prevent Preeclampsia in a Racially Diverse Population","Tracey L. Weissgerber, Robin E. Gandley, Paula L. McGee, Catherine Y. Spong, Leslie Myatt, Kenneth J...",PMC3616124,PLoS ONE,2013-01-01,https://doi.org/10.1371/journal.pone.0060479,"This study investigated haptoglobin phenotype, preeclampsia risk, and vitamin supplementation efficacy. No association was found between haptoglobin phenotype and preeclampsia risk or vitamin efficacy, except for increased risk in Hispanic Hp 2-2 women."
Effects of a combined protein and antioxidant supplement on recovery of muscle function and soreness following eccentric exercise,"Stephen J. Ives, Samuel Bloom, Alexs Matias, Noelle Morrow, Natalya Martins, Yookee Roh, Daniel Eben...",PMC5496333,PMC,2017-07-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5496333/,This study investigated the effects of combined protein and antioxidant supplementation on muscle recovery after eccentric exercise. The combined supplement improved muscle soreness more than protein or carbohydrate alone.
Antioxidant Vitamin C Prevents Decline in Endothelial Function during Sitting,"Saurabh S. Thosar, Sylvanna L. Bielko, Chad S. Wiggins, James E. Klaunig, Kieren J. Mather, Janet P....",PMC4401065,PMC,2015-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4401065/,This study investigated if Vitamin C prevents endothelial function decline during prolonged sitting. Vitamin C supplementation prevented the impairment of femoral artery dilation after three hours of sitting.
Long-term quercetin supplementation reduces lipid peroxidation but does not improve performance in endurance runners,"Shane D Scholten, Igor N Sergeev",PMC3871649,Open Access Journal of Sports Medicine,2013-01-01,https://doi.org/10.2147/OAJSM.S39632,Quercetin supplementation was studied in endurance runners for six weeks. It reduced lipid peroxidation but did not improve running performance.
"Vitamin D Supplementation Has No Impact on Cardiorespiratory Fitness, but Improves Inflammatory Status in Vitamin D Deficient Young Men Engaged in Resistance Training","Lauri Savolainen, Saima Timpmann, Martin Mooses, Luule Medijainen, Lisette Tõnutare, Frederik Ross, ...",PMC9787541,Nutrients,2022-12-13,https://doi.org/10.3390/nu14245302,Vitamin D supplementation was studied in deficient young men undergoing resistance training. It improved inflammatory status but did not affect cardiorespiratory fitness.
Effects of Vitamin E Intake and Voluntary Wheel Running on Whole-Body and Skeletal Muscle Metabolism in Ovariectomized Mice,"Youngyun Jin, Hee-Jung Yoon, Ki-Woong Park, Hanall Lee, Yuan Tan, Byung-Jun Ryu, Seung-Min Lee, Chae...",PMC11944365,PMC,2025-03-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11944365/,"This study examined vitamin E intake and exercise effects on ovariectomized mice. Vitamin E improved skeletal muscle mitochondrial function and reduced oxidative stress, independent of exercise."
Supplemental Oxygen during Exercise Training in Chronic Obstructive Pulmonary Disease,"SARA FAGGIAN, FRANCESCA BATTISTA, MARCO VECCHIATO, RICHARD CASABURI, MARGARETA EMTNER, NICOLA BORASI...",PMC12520020,Medicine and Science in Sports and Exercise,2025-11-01,https://doi.org/10.1249/MSS.0000000000003782,"This review examines supplemental oxygen's role in COPD exercise training. Supplemental oxygen may benefit specific patients and conditions, particularly with high-intensity training, to enhance exercise tolerance and adaptations."
Effects of low-volume walking programme and vitamin E supplementation on oxidative damage and health-related variables in healthy older adults,"Jong-Hwan Park, Masashi Miyashita, Masaki Takahashi, Noriaki Kawanishi, Seong-Ryu Bae, Hyun-Shik Kim...",PMC3664611,Nutrition & Metabolism,2013-01-01,https://doi.org/10.1186/1743-7075-10-38,"A low-volume walking program and vitamin E supplementation were studied in older adults. Both interventions, individually or combined, reduced oxidative damage markers."
Mitochondria-targeted antioxidant supplementation improves 8 km time trial performance in middle-aged trained male cyclists,"S. C. Broome, A. J. Braakhuis, C. J. Mitchell, T. L. Merry",PMC8379793,Journal of the International Society of Sports Nutrition,2021-08-21,https://doi.org/10.1186/s12970-021-00454-0,This study investigated the effect of MitoQ supplementation on cycling performance in trained male cyclists. MitoQ supplementation improved 8km time trial performance and increased average power output.
Effect of vitamin C and vitamin E on lung contusion: A randomized clinical trial study,"Davoodabadi Abdoulhossein, Iman Taheri, Mohammad ali Saba, Hossein Akbari, Shima Shafagh, Asemi Zata...",PMC6240669,PMC,2018-11-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6240669/,This study investigated the effect of vitamins C and E on lung contusion patients. Co-administration of these vitamins improved arterial blood gas parameters and reduced ICU stay.
Mitochondria-Targeted Antioxidants and Skeletal Muscle Function,"Sophie C. Broome, Jonathan S. T. Woodhead, Troy L. Merry",PMC6116009,biomedrxiv,2018-08-08,https://doi.org/10.3390/antiox7080107,"This review summarizes literature on mitochondria-targeted antioxidants and skeletal muscle function. These antioxidants show benefits for muscle capacity, insulin sensitivity, and age-related decline, but effects depend on the specific antioxidant used."
Potential Benefits of Nitrate Supplementation on Antioxidant Defense System and Blood Pressure Responses after Exercise Performance,"Eduardo F. Menezes, Leonardo G. Peixoto, Renata R. Teixeira, Allisson B. Justino, Guilherme M. Puga,...",PMC6458846,PMC,2019-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6458846/,This study investigated the effects of sodium nitrate supplementation on oxidative stress and blood pressure after aerobic exercise. Five-day nitrate supplementation reduced systolic blood pressure and improved antioxidant capacity in healthy young men.
The effect of probiotic supplementation combined with aerobic exercise on the antioxidant capacity of college students,"Tong Wu, Yingfeng Chen, Kai Zhao, Chenzhe Liu, Wei Jiang",PMC12171151,PMC,2025-06-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12171151/,This study investigated the effects of probiotic supplementation and aerobic exercise on college students' antioxidant capacity. Combining probiotics with aerobic exercise significantly improved antioxidant capacity and reduced oxidative stress markers after high-intensity exercise.
Effects of acute and 14-day coenzyme Q10 supplementation on exercise performance in both trained and untrained individuals,"Matthew Cooke, Mike Iosia, Thomas Buford, Brian Shelmadine, Geoffrey Hudson, Chad Kerksick, Christop...",PMC2315638,PMC,2008-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2315638/,"This study investigated the effects of acute and 14-day CoQ10 supplementation on exercise performance in trained and untrained individuals. CoQ10 supplementation increased plasma CoQ10 levels, but did not significantly improve exercise performance."
Physiological and Neural Adaptations to Eccentric Exercise: Mechanisms and Considerations for Training,"Nosratollah Hedayatpour, Deborah Falla",PMC4620252,PMC,2015-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4620252/,"This review examines physiological and neural adaptations to eccentric exercise. It concludes that despite initial damage, eccentric exercise effectively stimulates muscle hypertrophy, increased cortical activity, and improved motor unit function for enhanced muscle performance."
Efficacy of vitamin and antioxidant supplements in prevention of cardiovascular disease: systematic review and meta-analysis of randomised controlled trials,"Seung-Kwon Myung, Woong Ju, Belong Cho, Seung-Won Oh, Sang Min Park, Bon-Kwon Koo, Byung-Joo Park",PMC3548618,The BMJ,2013-01-01,https://doi.org/10.1136/bmj.f10,"This meta-analysis reviewed 50 randomized controlled trials on vitamin and antioxidant supplements for cardiovascular disease prevention. These supplements showed no overall benefit, with some minor risks and benefits disappearing in high-quality trials."
Effect of an 8-weeks aerobic training program in elderly on oxidative stress and Hsp72 expression in leukocytes during antioxidant supplementation,David Simar; D. Malatesta; E. Mas; M. Delage; C. Caillaud,PMC12878004,"The Journal of Nutrition, Health & Aging",2011-07-04,https://doi.org/10.1007/s12603-011-0106-5,To investigate the effect of aerobic training in the context of antioxidant supplementation on systemic oxidative stress and leukocytes heat shock protein (Hsp)72 expression in the elderly. Sixteen se
The effect of endurance training with and without vitamin E on expression of p53 and PTEN tumor suppressing genes in prostate glands of male rats,"Amin Allah Dashtiyan, Masood Sepehrimanesh, Nader Tanideh, Mohammad Esmaeil Afzalpour",PMC5801830,Biochimie Open,2017-04-01,https://doi.org/10.1016/j.biopen.2017.03.005,"Endurance training was studied for its effect on prostate tumor suppressor genes in rats, with and without vitamin E. Endurance training reduced p53 expression, while vitamin E alone increased PTEN expression."
Vitamin E and Metabolic Health: Relevance of Interactions with Other Micronutrients,"Sijia Liao, Sylvia Oghogho Omage, Lisa Börmel, Stefan Kluge, Martin Schubert, Maria Wallert, Stefan ...",PMC9495493,PMC,2022-09-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495493/,This review examines vitamin E's interactions with other micronutrients and their impact on metabolic health. These interactions may explain discrepancies in clinical trials and influence vitamin E's physiological functions.
Endurance Training Depletes Antioxidant System but Does Not Affect Endothelial Functions in Women with Abdominal Obesity: A Randomized Trial with a Comparison to Endurance-Strength Training,"Małgorzata Jamka, Paweł Bogdański, Patrycja Krzyżanowska-Jankowska, Anna Miśkiewicz-Chotnicka, Joann...",PMC8068807,Journal of Clinical Medicine,2021-04-12,https://doi.org/10.3390/jcm10081639,"Endurance and endurance-strength training were compared in abdominally obese women. Endurance training depleted antioxidant systems but did not affect endothelial function, unlike endurance-strength training."
"Astaxanthin-, β-Carotene-, and Resveratrol-Rich Foods Support Resistance Training-Induced Adaptation","Aki Kawamura, Wataru Aoi, Ryo Abe, Yukiko Kobayashi, Masashi Kuwahata, Akane Higashi",PMC7830030,PMC,2021-01-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7830030/,"This study investigated the effects of resistance training with nutrient-rich foods on muscle adaptation in men. Consuming foods rich in astaxanthin, β-carotene, and resveratrol enhanced strength and metabolic improvements from training."
